#hotel#
1 am looking for a place to to stay that has cheap price range it should be in a type of hotel	okay do you have a specific area you want to stay in ?
5 thank you goodbye	you re welcome good bye and please come back to the cambridge restaurant system if you need further assistance
6 thanks see ya !	bye bye

#hotel#
1 i am looking for a hotel called finches bed and breakfast	finches bed and breakfast is a guesthouse on the west side of town and falls in the cheap price range are you interested in booking a room there ?
2 yes i am i need a reservation for 6 people for 3 nights starting on wednesday	unfortunately i was unable to make the reservation would you like to try for another arrival date or a shorter stay ?
3 is there anything open for just 1 night ?	sure your reference number is zellmaly
4 great that s all i need today thank you for your help !	we re always happy to help and i hope you enjoy your stay in cambridge !

#restaurant#
1 i want a restaurant with corsica food please	what is the area you would like ?
2 west side of town	there are no matching restaurants would you like me to perform another search ?
3 how about italian food instead and could i have the phone number if you find a restaurant	prezzo is a moderately priced italian restaurant in the west side of town the phone number is 01799 521260
4 thank you goodbye	thank you good bye

#restaurant#
1 i am looking for a restaurant it s called anatolia	anatolia is a turkish restaurant in the centre of the city would you like me to make a reservation for you ?
2 yes i want to book a table for 5 people at 14:15 on monday	ok i have booked a table at anatolia for 5 people on monday at 14:15

#hotel#
1 do you think you might be able to recommend a nice guesthouse ?	i sure can ! first of all is there a price range you would like to stay within ?
2 something cheap but 4 star quality	how about the allenbell located at 517a coldham lane that is the cheap price range ?
3 does it include free wifi ?	yes it does would you like to make a reservation ?
4 no not right now could you tell me what area that s in and the postcode and phone number ?	it s on the east side of town the postcode is cb13js and the phone number is 01223210353
5 thank you for your help ! that s all i will need for today	thank you for contacting the help desk have a great day

#hotel#
1 yes i am looking for local hotels i would prefer they be rated at least 3 stars and are on the expensive side	gonville hotel and the lensfield hotel are both expensive in the 3 star range
2 i also need free wifi	yes both have free wifi can i check booking for either of these ?
3 yes please book the gonville hotel for 8 people and 4 nights starting on monday	the booking was unsuccessful would you like to try another place ?
4 please book a different hotel in the same price range	i have the lensfield hotel but it is on the south side would that do ?
5 yes can you book it for me ?	you have been booked for 8 people for 4 days starting monday at the lensfield your confirmation number is c0ycw45c can i do anything else for you ?
6 no that s all i needed have a nice day	alright glad i could help

#restaurant#
1 i would like to find a cheap restaurant it should be in the north side of town	what type of food do you want ?
2 no preference for food type thank you	great ! da vinci pizzeria and royal spice are both cheap and located in the north part of town
3 great ! da vinci pizzeria and royal spice are both cheap and located in the north part of town	which one do you prefer ? da vinci pizzeria or royal spice ?
4 royal spice give me their address please	it s victoria avenue chesterton would you like the phone number ?
5 no thank you goodbye !	thank you and goodbye !

#train#
1 i would like to book a train for monday departing from kings lynn and arriving at cambridge at 14:45	what time would you like to leave by ?
2 can you please provide me with the departure time of the train arriving by 14:45 or just before ?	the departure time is 13:11
3 what time is it scheduled to arrive ?	the departure time is 13:11 may i book some tickets or provide you with further assistance today ?
4 thanks so much for your help that s all today	okay thank you so much for contacting us have a great trip !

#restaurant#
1 i am looking for a restaurant that is in the south part of town and in the cheap price range	nandos is located in the south part of town is in the cheap price range and serves portuguese food
2 hmm are there any other options available for cheap in the south side ?	yes the lucky star serves chinese food is located in the south part of town and is in the cheap price range would you like their location ?
3 phone number please	the phone number for the lucky star is 01223 244277 may i help you with anything else ?
4 what is the postcode ?	the postcode for the lucky star is cb 1 7 d.y
5 thank you goodbye	thank you for using our system good bye

#train#
1 i am looking for a train to london kings cross that departs after 08:15	what day would you like to travel ?
2 i ll be travelling on a wednesday	are you departing from cambridge station ?
3 yes what do you have available ?	the tr2000 leaves cambridge going to london kings cross on friday at 09:00 it arrives in london kings cross at 09:51 how does that sound?
4 that s great please book me two tickets	the booking was successful and the fee is 47.2 gbp payable at the station reference number is e2n0jhsy may i assist you with anything else today
5 no thank you that is all	have a good day !

#hotel#
1 hello cambridge towninfo center representative i desire a place to stay that 5 stars cheap and includes free wifi can you help ?	i m sorry but i m not finding anything that matches your criteria can i help with something else ?
2 how about changing that to a 4 star rating ?	that we have ! do you have a preference on the area ?
3 no preferences on the area but i want to book it for 1 person for 5 nights starting from wednesday	how does the alexander bed and breakfast in the centre sound ?
4 sounds great ! could you book it for 1 person for 5 nights starting wednesday ?	booking was successful reference number is : 34p1ohbr do you need any other help today ?
5 that is it thank you for your help goodbye	you re welcome and thanks for using our help desk goodbye

#attraction#
1 can you please help me find a museum ?	sure ! there are plenty of great museums to choose from is there a specific area of town you are looking for ?
2 the centre area looking for modern art and the museums phone number please	i recommend byard art their phone number is 01223464646
3 great ! that is all i need thank you	you are welcome ! have a nice day

#restaurant#
1 hello i m looking for an expensive restaurant located in the south part of town	do you want particular food type ?
2 i don t care	chiquito restaurant bar serves mexican food in the expensive price range and in the south part of town
3 are there any other options ?	frankie and bennys serves italian food in the expensive price range and it is in the south part of town is there anything else i can help you with ?
4 yes please give me the phone number address and postcode	the address is cambridge leisure park clifton way cherry hinton the postcode is cb17dy and the phone number is 01223 412430
5 what is the postcode again ?	the postcode for frankie and bennys is cb 1 7 d.y
6 thank you goodbye	have a nice day

#attraction#
1 hello i am looking for information on kambar what do you know about that attraction ?	kambar is a nightclub located in the centre of town its address is 1 wheeler street and postcode is cb23qb with an entrance fee of 5 pounds
2 alright that s all i really needed to know thanks again !	you re welcome have a great day !
3 thanks you too !	have a great time and thanks for letting us help !

#restaurant#
1 i want a moderately priced restaurant please	what kind of food would you like to have ?
2 any kind of food will be fine as long as it is moderately priced and in the north part of town	golden wok is in the north part of town and is moderately priced it serves chinese food
3 is there any other restaurant ?	there is the nirala which serves indian food in the moderate price range and the north part of town
4 that sounds good what is their phone number ?	the phone number is 01223 360966
5 thank you goodbye	you are very welcome bye

#restaurant#
1 hi i would like to find an expensive restaurant in the centre of cambridge please	certainly there are many expensive restaurants in the town centre what type of food do you prefer ?
2 i am looking to eat some mediterranean food	i have two great choices for you la mimosa and the shiraz restaurant can i offer you more information on one of these two ?
3 sure can i get the postcode phone number and address for la mimosa please ?	absolutely la mimosa is located at thompsons lane fen ditton the postcode is cb58aq their phone number is 01223362525 can i assist you in making a reservation ?
4 no thank you ! thank you for all your help	is there any other information i can get for you at this time ?
5 no that s all for today goodbye	goodbye have a wonderful day !

#restaurant#
1 hello i am looking for a cheap restaurant that serves german food	it looks like there are no german restaurants in the city would you like me to check for a different type of restaurant ?
2 yes how about portuguese food ?	there are two restaurants in the cheap price range that serve portuguese food what area would you like to go to ?
3 it doesn t matter	nandos serves portuguese food and in the cheap price range is there anything else i can help you with ?
4 i would like the address of nandos restaurant please	nandos is located in the south part of the city and the address is cambridge leisure park clifton way anything else you need ?
5 thank you goodbye	thank you good bye

#train#
1 hello ! i m looking for a train arriving by 10:30 to cambridge	that are several options that arrive in cambridge by 10:30 when are you traveling and where are you departing from ?
2 i am departing from leicaster and it will be on thursday	four trains will get you there by 10:30 would you prefer to depart at 6:54 7:54 8:54 or 9:54 ?
3 9:54 sounds good what is the price ? and how long is the trip ?	i beg your pardon but the times i mentioned earlier were for arrival rather than departure the departure times are 5:09 6:09 7:09 and 8:09 what is your preference ?
4 can you tell me what the travel time is and the price ?	which train would you like that for ?
5 the 8:09 departure please	that s train tr6180 the travel time is 105 minutes and the cost is 37.80 pounds per ticket
6 thank you that s all i needed today	great i m glad i could help you with that have a nice day goodbye !

#hotel#
1 hi i m looking for a 4 star hotel on the west side	i was able to find three results for what you are looking for may i recommended finches bed and breakfast ?
2 great do they have free wifi ?	they have free wifi and free parking ! they re a guesthouse not a hotel though - is that ok ?
3 yes sounds good i d like to book for 6 people for 5 nights from thursday	i m afraid that wont work can we try a different day or length of time ?
4 would you be able to get it for 1 night and also get me a reference number	yes i was able to book a room there for one night reference number is pl0p458j
5 great ! thanks for your help with booking that	is there anything else i can help you with today ?
6 no that s all thanks	thank you for contacting cambridge towninfo centre

#hotel#
1 i d like to find a guesthouse to stay	no problem we have 24 to choose from any specifics ?
2 i m looking for one with free parking and wifi and which has a 3-star rating	okay there are three: bridge guest house in the south hamilton lodge in the north and hobsons house in the west would one of these work for you ?
3 can i have the address for hamilton lodge ?	certainly it s located at 156 chesterton road anything else you d like to know ?
4 yes i m not familiar with that address what part of town is that in ?	it is in the north part of town
5 great thanks for the information that s all i need right now	have a great day !

#hotel#
1 hi there i was wondering if you might be able to help me locate a guesthouse to stay at in town	i found 24 guesthouses do you have a location you prefer or any other requirements ?
2 i am just looking for one with free parking	all right the allenbell is a cheap guesthouse on the east side that might suit your needs
3 that sounds good please book it for 1 person and 3 nights starting on friday	i have reserved you a room at the allenbell guesthouse for 1 on friday for 3 nights reference number o35qes09
4 that s all i need thank you	enjoy your stay ! goodbye !

#restaurant#
1 hi i am looking for a cheap place in the centre of town to eat can you help ?	sure what type of food are you wanting ?
2 any type is fine just something cheap and in the centre could you recommend one and give me the food type ?	how about the dojo noodle bar ? they serve asian oriental
3 that would be fine can i have their postcode and phone number please ?	their postcode is cb21rq and their phone number is 01223363471
4 thank you for your help today	you re welcome ! goodbye !

#train#
1 i m looking for information on a train that will arrive at 20:45 wednesday	i have 318 trains running on wednesday to help narrow it down where will you be departing/arriving ?
2 the train should depart from cambridge and should go to kings lynn	train tr3234 leaves at 19:11 and arrives by 19:58 shall i book that one for you ?
3 yes thank you very much	great i have booked your ticket your reference number is : nsruz1f6 may i help you with anything else today ?
4 no thank you that is all	i m glad we could help thank you and goodbye !

#train#
1 i need help finding a train leaving cambridge after 20:45	many trains leave cambridge around 20:45 what is the destination ?
2 i need to get to london liverpool street	i have several options for you and the price and exact departure time varies by day of the week do you have a day preference ?
3 i would like to leave on thursday	train tr3695 leaves 21:59 and arrives on 23:27 would you like to book it ?
4 thanks that s all good bye	welcome again some other time

#hotel#
1 i m looking for a moderate priced place to stay in the north part of town	we have 11 to choose from do you have preferred quality ?
2 yes i d like a 3 star place it doesn t need to have free parking	okay the hamilton lodge fits those conditions would you like me to book you a room ?
3 yes please book me a stay for 7 people and 5 nights starting from saturday	the hamilton lodge guesthouse does have free parking is that okay ? there is the alpha-milton guest house in the north it 3 stars moderately priced and doesn t offer parking
4 the alpha milton guest house sounds better please book a room there	i have that booked the reference code is 8epnpvvm anything else ?
5 no that is it ,thanks	ok thank you for using our service & have a good day !

#hotel#
1 can you find me a hotel in the northern area that isn t to cheap or expensive ?	i have the ashley hotel and lovell lodge which one would you like ?
2 the ashley hotel sounds good does it have free parking ?	ashley hotel does have free parking
3 thanks coulc you book a room for me just one person it will be three nights starting sunday	booking was successful reference number is : lcfymn3f
4 great thank you for all your help	is there anything else i can help you with ?
5 no thank you for your service	you are welcome i m always glad to help goodbye now

#train#
1 i need a train on monday leaving after 10:45	where will you be departing from and what is your destination ?
2 i want to go to cambridge from birmingham new street	we have the tr1028 leaving at 11:01 does that work ?
3 when does it arrive ? and what is the total travel time please ?	it arrives at 1:44 in the afternoon and it is a 2 hour and 43 minute trip
4 great ! thanks for your help goodbye !	you re welcome happy to help have a good day

#restaurant#
1 hi ! do you have any indian food on the east side ?	i have four indian places do you have a price range in mind ?
2 no i do not any place will do i d like to find a table for three at 12:45 on monday	unfortunately there are no tables available matching that do you have another time ?
3 ok how about 11:45 also i would like to know the name of the restaurant	ok i have a table for three booked at 11:45 at curry prince it is in the east side of town your reference number is l8gt5j3i
4 okay that is wonderful that is all i need	great is there anything else i can do for you today ?
5 no that s all i need thank you for your help	thank you for using the cambridge towninfo centre and enjoy the rest of your day !

#hotel#
1 i m looking for a 4-star place that s moderately priced	i can help you finding a room that suits your needs i have about 11 different options can you tell me what area of town you prefer ?
2 the east would be best	there are three options two of which have both free parking and free wifi would you like to book at one of them ?
3 i do need free wifi	how about the carolina bed and breakfast ? they have free wifi i can book for you
4 no i may decide later could i get the address though	the address is 138 perne road and the postcode is cb13nx is there anything else i can help you with today ?
5 no i think that will be all thanks	great have a great day

#attraction#
1 i am trying to find information about adc theatre can you help me ?	adc theatre is in the centre of town on park street would you like their phone number ?
2 yes please give me the phone number	sure the phone number is 01223300085 can i help you with anything else ?
3 no actually that takes care of everything i need have a great day now !	you re quite welcome ! thanks for contacting the cambridge towninfo centre and have a great day !

#train#
1 i m looking for a train the train should go to cambridge and should leave on tuesday	we have over 200 trains do you have a departure site or time ?
2 i m departing from norwich and need to arrive by 12:15	there are many options available is there a certain time you would like to depart ?
3 no just tell me the price of the trip please	the price of the train would be 17.60 pounds anything else you need ?
4 that ll be all thanks so much for your assistance !	you re welcome have a great trip !

#restaurant#
1 hi i m looking for a place with tuscan food in any price range	i m sorry there is not a tuscan restaurant listed would you care to try something else ?
2 how about any korean restaurants ?	little seoul is a korean restaurant
3 phone number please	there phone number is 01223308681 is there anything else i can help you with ?
4 no thank you goodbye	thank you goodbye

#hotel#
1 i want to stay at a 4 star hotel	there are 33 hotels that satisfy your request are you looking for a specific area of town ?
2 i need a place in the east with free wifi	i am recommending the acorn guest house
3 okay that sounds good let s book it for just me and i am planning to stay 4 nights beginning thursday	i apologize but the hotel isn t available during that time frame
4 could you please try one night	booking was successful reference number is : 8dw9yafr
5 great thanks for your help	your welcome is there anything else i can help you with ?
6 nope that was all i needed today thanks ! take care !	you re very welcome have a great day !

#attraction#
1 hey there i am hoping you might be able to tell me what kind of entertainment is happening tonight in town near where i am staying	not a problem where are you staying ?
2 i am in the northern part of town	sorry i don t see any attractions in the north perhaps another area ?
3 would you happen to know if there is a swimming pool in the north ?	there s actually two would you like more information on them ?
4 yes please !	the jesus green outdoor pool is between victoria road and the river the kings hedges learner pool is on jedburgh court kings hedges would you like their phone numbers ?
5 yes please give me the phone number for jesus green outdoor pool	the phone number is 01223302579 can i help you with anything else ?
6 can you also give me the address and entrance fee for the jesus green pool ?	the pool is located between victoria rd and the river i don t have the information for the entrance fee but you can give them a call at 01223302579
7 thank you that is all i need bye	great have a great day !

#train#
1 i need a train on wednesday that leaves after 16:00	where will you be leaving from and traveling to ?
2 i would like to go to ely from cambridge	i found tr8610 leaving at 17:35 would that work for you ?
3 yes one ticket i need the travel time and train id	okay i have you booked on tr1549 from cambridge to ely leaving wednesday at 17:50 arriving 17 minutes later at 18:07 the reference number is rhe56nac anything else today ?
4 i believe i am good for the moment thank you for your help	you re welcome ! have a safe trip ! goodbye

#restaurant#
1 i m looking for a place to dine the restaurant should serve japanese food and should be in the centre	there is one restaurant called wagamama that fits your needs
2 i d like somewhere expensive is it ?	yes it is
3 then that will be good i need a reservation for 4 on friday night please	what time would you like to dine ?
4 i d like to eat at 17:30	booking was successful the table will be reserved for 15 minutes reference number is : ffaib546 can i be of any other assistance today ?
5 that is it thank you	we appreciate you using our services

#restaurant#
1 i am looking for a place to dine the restaurant should be in the cheap price range and should serve vietnamese food	there is a vietnamese restaurant in the west area of town that is in the cheap price range called thanh binh should i book that for you ?
2 yes i need the reservation to be for five people on monday at 19:00	already booked welcome
3 thank you can i get the reference number ?	sorry unfortunately that time is not available
4 am asking for the reference number please	my apologies it seems that this particular booking is unavailable would you like to book a different time or day ?
5 if the booking fails how about tuesday	i have booked a table for 5 at 17:00 on tuesday they will hold the table for up to 15 minutes the reference number is 2vns11p1
6 okay that s all bye	thank you for calling us and have a great day goodbye

#hotel#
1 guten tag i am staying overnight in cambridge and need a place to sleep i need free parking and internet	i have 4 different options for you i have two cheaper guesthouses and two expensive hotels do you have a preference ?
2 no but i d really like to be on the south end of the city do any of those fit the bill ?	sure does price matter ? we can narrow it down and find exactly what you need
3 no i don t care about the price which one do you recommend ?	i would recommend aylesbray lodge guest house would you like me to book that for you ?
4 yes book it for 4 people and 4 nights starting from tuesday	the booking was unsuccessful would you like another day or a shorter stay ?
5 how about for 3 nights ?	booked ! reference number is: 84esp6f5
6 great i am all set then have a nice day bye	have a nice stay bye

#restaurant#
1 hi i am looking for a cheap restaurant in the town centre ?	yes there are many in my search for you,can i get what type of food you are looking to eat at the restaurant ?
2 italian food cheap and in the east part of town	there are several cheap italian restaurants in the centre but none in the east
3 actually a chinese restaurant in the centre would better suit our needs what is available at a cheap price ?	in the centre we have charlie chan rice house and golden house that are all quite inexpensive would you like me to book a table at one of them ?
4 yes please i need a table for 3 people at 18:00 on thursday	you have a table at the rice house it will be held for 15 minutes and the reference number is cbkxevpz can i help you further ?
5 no that will be all thanks have a great day	thank you i hope you have a good day as well

#restaurant#
1 know any good bites around here ?	i have a wide range of places i can recommend first why don t i ask if there is an area in the city that you prefer to dine in ?
2 i would like to dine in the south preferably chinese and expensive	we have two in that area there is "peking restaurant" and "the good luck chinese food takeaway" would you like to book a table at one of these options ?
3 can i just get the address for the peking restaurant ?	absolutely - the peking restaurant is located at 10 homerton street city centre cb28nx can i help with anything else today ?
4 nope that ll do it i m going to go eat ! thanks for your help !	great enjoy your meal ! goodbye

#restaurant#
1 i am looking for an expensive restaurant that serves indonesian food	i m sorry there are no expensive restaurants that serve indonesian food can i help you with something else ?
2 can i have a thai food instead ?	bangkok city is thai restaurant in the expensive price range located in the centre city
3 address and phone number please	sure bangkok city is located at 24 green street city centre and its phone number is 01223 354382 is there anything else i can help you with ?
4 sorry what type of food do they serve ?	they serve thai food
5 no thank you ! i ve got all the info i needed goodbye	thank you

#hotel#
1 i need a hotel that includes free parking please	there are 29 hotels with free parking is there a certain area you would like to stay in so we can narrow the search down some ?
2 i am not particular about the area is there a hotel available that has a 2 star rating ?	there are 2 on the north side and 1 on the east side with 2 star ratings would you like me to book one for you ?
3 yes,book me the one on the east side	how many days would you like to book the room for ? starting when ? also for how many people ?
4 i d like it for 5 people and 5 nights starting sunday please	the booking was unsuccessful would you like to try another place ?
5 yes lets try a different one	ok you re booked at the ashley hotel your reference number is: 5uh12mnc is there anything else you need today ?
6 can you please confirm the price for the package	this would be 50022 is there anything else i can help you with ?

#restaurant#
1 hello i am looking for a restaurant on the south side of town that serves international food	i m sorry there are no international food restaurants on the south side of town would you like another type of food ?
2 how about chinese food ?	there are the peking restaurant which is expensive the good luck chinese food takeaway which is also expensive and the lucky star which is cheap
3 can i have the address of lucky star ?	cambridge leisure park clifton way cherry hinton 01223 244277
4 thank you !	thank you good bye

#attraction#
1 i need information on the town centre	okay i can help with that what information are you looking for ?
2 i want to know what attractions are in the centre please	there are 44 wonderful attractions in the centre area do you have a specific interest in mind or would you like me to make some suggestions ?
3 pick one and i would need the entrance fee and attraction type	i recommend the all saints church it s an architecture attraction and it s free to get in
4 i ll have to check that out thank you that s all the info i needed	okay thank you for calling the cambridge towninfo centre have a great day

#restaurant#
1 i am looking for a restaurant in the centre of town that serves kosher food	i m sorry but there are no restaurants in the center of town that offer kosher food would you like me to check another area ?
2 are there any kosher restaurants in the city at all ?	i m sorry there are none
3 alright can you find me an indian food restaurant instead ?	sure there are 22 indian places in the city do you have a price range you re looking for ?
4 something expensive please	how about the curry garden in the city center ?
5 sounds perfect can you book a table for 3 at 19:15 on thursday ?	i m sorry i was unable to do so would you like to try another restaurant ?
6 yes just make sure it is something in the expensive range	i was able to book you into the curry garden an expensive indian restaurant in the city center and your reference number is dhf9vbts
7 okay great that is all i need thank you	you re welcome good-bye

#restaurant#
1 can you help me find a place to have dinner ?	sure ! what type of food are you looking for and in what area of town ?
2 i d like some good asian oriental food near the centre of town would be great	i found the yippee noodle bar it is in the moderate price range their phone number is 01223518111 do you want me to book a table for you ?
3 actually do you have anything that is expensive it s a business meeting so i d like to impress them	there is kymmoy that meets your requirements would you like me to book a table ?
4 yes can you book it for tuesday at 12:00 for 4 people ?	okay i have booked that for you your reference number is 9a4yk0ub is there anything else i can do for you ?
5 no that is everything that i need thank you so much for your assistance and have a wonderful day	you re very welcome enjoy your dinner !

#train#
1 looking for a train the train should arrive by 09:45 and should depart from cambridge	what is your destination ?
2 i need to go to norwich	how about tr2534 that leaves at 05:36 ?
3 that sounds great ! thanks for all of your help !	you are most welcome !

#hotel#
1 are there any 3-star hotels guesthouses or b&b s that have wifi that you don t have to pay for ?	there are 5 places to stay that match your criteria do you have a pricerange in mind ?
2 no but the hotel should be in the north	i have found the hamilton lodge it is a guesthouse in the north would you like more information about it ?
3 yeah how much does it cost ?	it is listed as moderately priced
4 thanks what is the address and does it have free parking ?	hamilton lodge is located at 156 chesterton road and yes it does have free parking
5 cool thank you i m all set now bye !	thank you for contacting us please let us know if we can be of any further assistance

#restaurant#
1 hello i am looking for an expensive restaurant that serves lebanese food	i m sorry but i cannot find any expensive lebanese restaurants
2 can i get the address phone number and area of an italian restaurant ?	how about caffe uno they are in the centre area their address is 32 bridge street city centre and their phone number is 01223 448620
3 perfect thank you !	thank you good bye

#restaurant#
1 what s available in the centre in the way of cheap places to eat ?	i m showing 15 cheap restaurants in the area do you a preference for a type of food ?
2 no preference would you recommend a restaurant for me ?	how about the dojo noodle bar ? it serves asian oriental food
3 i think that sounds good can you go ahead and book that for me ? i need it for 1 person on wednesday at 14:00 can i also get that reference number ?	there is the dojo noodle bar in the centre would you like me to book a reservation there
4 great yes please do can i get the reference number for that ?	i m sorry i wasn t able to get a table would you like me to try j restaurant with similar cuisine ? or maybe somewhere else ?
5 yes try to book it there and give me the reference number also	i was able to book you at j restaurant the reference number is 1pwmnuik the table will be reserved for 15 minutes
6 thank you for your help that will be all i need for now bye	you are very welcome enjoy your day and your meal on wednesday bye

#restaurant#
1 i want to find a seafood restaurant in the centre	i ve found one seafood restaurant in the centre would you like to know more about it ?
2 no that s fine just book me a table for 2 people at 13:00 on saturday	the restaurant is loch fyne they do not have any availability at that time would you like me to try a different time ?
3 let s try a different restaurant in the same area and price range please	there are 5 expensive restaurants in the centre one serves african one serves asian and three serve british which would you prefer ?
4 the african restaurant sounds great can you make a reservation for 2 at 13:00 this saturday ?	i have your reservation made for bedouin on saturday for 2 people at 13:00
5 may i have the reference number for that reservation	the reference number is ch13iby4 anything else i can help you with ?
6 thank you so much that is all i need	you re welcome good-bye

#restaurant#
1 is there a cheap restaurant in the north part of town ?	i have found two they are da vinci pizzeria and royal spice
2 what is the address and phone number of one of them ?	the address for da vinci pizzeria is 20 milton road chesterton and its phone number is 01223 351707 do you need anymore information ?
3 no that will do thanks	thank you for using the cambridge restaurant system goodbye

#train#
1 i am looking for a train the train should leave on saturday and should depart from cambridge	where are you traveling to ?
2 i am going to kings lynn	do you need to arrive or depart by a specific time ?
3 it should arrive by 09:45	tr4689 is your best bet it will arrive at 8:58 would you like me to book some tickets for you ?
4 what time does it depart ?	it departs at 8:11
5 thanks that s all i needed today goodbye !	you re very welcome have a great day

#restaurant#
1 i need a vegetarian restaurant	what area would you like ?
2 east part of town	i m sorry there are no vegetarian restaurants in the east part of town
3 is there an indian restaurant in the east part of town ?	yes there are four indian restaurants in the east part of town what price range would you like ?

#hotel#
1 i really hope you can help i need a place to stay in the south with free wifi do you have any recommendations	there are four options available do you have a preference for the price range ?
2 no but i do need a place with free parking	we have ones with free parking in the south in the cheap moderate and expensive range do you have a preference for hotel or guesthouse ?
3 i don t have a preference for the price range or the type of lodging could you recommend one of them to me ?	how about the bridge guest house ? it is moderately priced and has both internet and parking ?
4 i think that is good	would you like me to book a room for you ?
5 no i just need an address and postcode is it a guesthouse or hotel ?	its a guesthouse and its located at 151 hills road the postcode there is cb28rj would you like me to book a room there for you ?
6 no that won t be necessary thank you	was there anything else i could help you with today ?
7 that is all for today thank you	you re welcome have a wonderful day and thank you as well

#restaurant#
1 i am looking for a restaurant in the west part of town serving corsica food	there are no such restaurants would you like to make another query ?
2 no thank you	we have a couple of italian restaurants in the west would you like information on those ?
3 thank you good bye	thank you good bye

#attraction#
1 my brother told me about this attraction place called abbey pool and astroturf pitch would you be able to tell me where it is ?	yes abbey pool and astroturf pitch is a swimming pool on the east side of town what other information would you like ?
2 could you tell me the entrance fee for that ?	i m sorry i don t have that information you could call them at 01223902088 and ask though can i help you with anything else ?
3 no thanks i think that will take care of it have a good night !	you re quite welcome ! thanks for contacting the cambridge towninfo centre and have a great day !

#train#
1 hi i m looking for a train from ely to cambridge if there is one	okay what day do you want to leave ?
2 i would like to leave on sunday	how about tr9382 ?
3 well i need to leave after 14:45 so if it is after that time that ll work	tr9823 will leave at 15:35 how does that sound ?
4 i think that ll work i need to reserve two seats can you help me with that ?	booking was successful the total fee is 7.04 gbp payable at the station reference number is : 6nja0v8r
5 thank you that s all i need for now !	you re very welcome have a great day

#restaurant#
1 a moderately priced restaurant in the east part of town please	there are three moderately priced restaurants in the east part of town do you have a cuisine preference ?
2 i don t care	i recommend rajmahal they serve great indian food would you like their contact information ?
3 yes i would like their address and phone number please	rajmahal is located at 7 barnwell road fen ditton and the phone number is 01223 244955 will that be all ?
4 yes thank you	you re welcome thank you for using the sytem

#hotel#
1 i am visiting and need a hotel in the north	ow about ashbury lodge guesthouse it is moderately priced and located at 82 arbury road cb4 2je (phone: 01223364319)
2 does this guesthouse include free wifi ?	it has internet access
3 then thats good for me	is there anything else ?
4 no that s all thanks good bye	you re welcome goodbye !

#restaurant#
1 i would like a moderately priced restaurant that serves mexican food	there are no restaurants moderately priced that serves mexican food
2 how about international food ?	bloomsbury restaurant is a moderately priced restaurant that serves international food in the centre part of town
3 what is their address and postcode ?	there address is crowne plaza hotel 20 downing street and the post code is cb23dt is there anything else i can help you with ?
4 thank you goodbye	okay thank you
5 thank you goodbye	good bye thank you for using the system

#restaurant#
1 i m looking for a restaurant that serves moroccan food in the centre	i m sorry there are no moroccan restaurants located in the centre can i help you find something else ?
2 is there an international restaurant in the city centre ?	there are two international restaurants in the centre area the varsity restaurant and bloomsbury restaurant both moderately priced would you like me to book you for either one ?
3 could you check if either has booking for 7 people at 13:00 on thursday ?	you are booked into the bloomsbury restaurant your reference number az9ll6mu do you need help with anything else ?
4 no i think that will be all thank you for your help	you are welcome i hope you enjoy your meal

#restaurant#
1 i am looking for indian food in the north part of town	there are two restaurants serving indian food in the north part of town what price range do you want ?
2 i don t care however i would like to know their price range as well as their address and phone number	royal spice is a cheap indian restaurant located at victoria avenue chesterton their number is 01733 553355 is there anything else i can do for you today ?
3 thank you good bye	you re welcome goodbye

#train#
1 i am looking for a train that will arrive at 20:45 and leaving on sunday	certainly where are you traveling from ?
2 cambridge and i need it go to bishops stortford	there are several trains that will get you there on time what time do you hope to leave ?
3 i don t care i just want to arrive at 20:45	ask for one option below trainid departure destination day leaveat arriveby price duration book (optional) tr6572 cambridge bishops stortford sunday 05:29 06:07 8.08 pounds 38 minutes tr8095 cambridge bishops stortford sunday 07:29 08:07 8.08 pounds 38 minutes tr9904 cambridge bishops stortford sunday 09:29 10:07 8.08 pounds 38 minutes tr0007 cambridge bishops stortford sunday 11:29 12:07 8.08 pounds 38 minutes tr2402 cambridge bishops stortford sunday 13:29 14:07 8.08 pounds 38 minutes
4 can i please speak with the manager ? giving me all this information at once is not helpful	i m sorry train tr9904 runs from cambridge to bishops stortford on sunday and arrives at 10:07 will that work for you ?
5 yes could you please give me the travel time and departure time ?	tr9904 leaves at 09:29 and takes 38 minutes
6 thanks that is all i need good bye	thanks for inquiring with us and have a great day

#restaurant#
1 i m looking for a nice italian restaurant nothing too expensive...like mid range ?	i have listing for 5 different ones,can i get what area you are looking for ?
2 i don t care about the area could you book a table for 5 at 12:30 on sunday ?	okay i have booked you at pizza express with reference number nk86vojy may i help with anything else ?
3 nope i think that will do it thank you so much !	you are welcome have a good day

#restaurant#
1 i would like a moderately priced restaurant in the north part of town	there are two moderately priced restaurants in the north may i suggest the nirala which is indian ?
2 what is the phone number and food of one of them ?	the nirala serves indian food it is in the moderate price range and it is on the north part of town the phone number is 01223 360966
3 thank you goodbye !	thank you goodbye !

#restaurant#
1 i would like a restaurant in the west part of town that serves international food	sorry but there is not matching restaurants serving international food in the west
2 is there any restaurant in the east that serves international food ?	yes the missing sock serves international food and is located in the east part of town
3 can i have the phone number please	there phone number is 01223812660 is there anything else i can help you with ?
4 that is all thank you	goodbye

#hotel#
